Totales;sintomaticos;Cases;Deaths;Vacunados;Efectividad;refuerzo;Efe refuerzo
18/3/2022;8505;2114188;44339;17339385;0.102727049;13415555;0.533002418
19/3/2022;7148;2121336;44440;17340173;0.101447224;13422735;0.531231776
20/3/2022;6172;2127508;44518;17340215;0.100215795;13423030;0.529705593
21/3/2022;4273;2131781;55965;17346060;0.098971346;13445644;0.527242504
22/3/2022;3567;2135348;55976;17351746;0.097730388;13468155;0.524838416
23/3/2022;1773;2137121;55992;17357143;0.096494326;13489806;0.522436688
24/3/2022;5470;2142591;56147;17362157;0.095248285;13510080;0.520002353
25/3/2022;4821;2147412;56222;17369289;0.09398172;13539857;0.517181976
26/3/2022;4312;2151724;56298;17370235;0.092766233;13546512;0.515304288
27/3/2022;3640;2155364;56381;17370299;0.091586925;13546728;0.513644789
28/3/2022;2611;2157975;56446;17376919;0.090393376;13567000;0.511137861
29/3/2022;2058;2160033;56464;17382517;0.089220792;13586069;0.508678882
30/3/2022;3511;2163544;56467;17387571;0.08805375;13605113;0.506168528
31/3/2022;3564;2167108;56580;17391916;0.086896989;13622595;0.503640064
1/4/2022;3157;2170265;56637;17397947;0.085734763;13646239;0.500863736
2/4/2022;2721;2172986;56689;17398622;0.084604187;13651059;0.498812514
3/4/2022;2499;2175485;56750;17398645;0.083494072;13651249;0.496898062
4/4/2022;1505;2176990;56798;17403531;0.082370662;13669465;0.494235375
5/4/2022;1309;2178299;56809;17407650;0.08125912;13687283;0.491597052
6/4/2022;2269;2180568;56822;17411401;0.080171382;13705659;0.488913401
7/4/2022;2497;2183065;56912;17414791;0.07910046;13722708;0.486218423
8/4/2022;2197;2185262;56955;17419405;0.078022539;13743537;0.483356888
9/4/2022;1984;2187246;56997;17420194;0.076958227;13749160;0.481063321
10/4/2022;1593;2188839;57041;17420219;0.075903669;13749302;0.47892751
11/4/2022;1151;2189990;57081;17423964;0.074833159;13766097;0.47611256
12/4/2022;895;2190885;57094;17427019;0.07377907;13783684;0.47327652
13/4/2022;1664;2192549;57098;17429960;0.072731744;13800362;0.47046052
14/4/2022;1760;2194309;57167;17433356;0.071683771;13822057;0.467431807
15/4/2022;1565;2195874;57205;17433376;0.070646337;13822229;0.465125196
16/4/2022;1453;2197327;57231;17433398;0.069593687;13822410;0.462782184
17/4/2022;853;2198180;57263;17433409;0.068544458;13822492;0.460391131
18/4/2022;725;2198905;57270;17436777;0.067482207;13837718;0.45741542
19/4/2022;744;2199649;57275;17439700;0.066457417;13853644;0.454435501
20/4/2022;1498;2201147;57283;17442466;0.065454686;13870354;0.451422732
21/4/2022;1720;2202867;57325;17444878;0.064458725;13885444;0.448430157
22/4/2022;1590;2204457;57351;17447970;0.063448931;13903180;0.445329454
23/4/2022;1438;2205895;57375;17448501;0.062445088;13907349;0.442696521
24/4/2022;1109;2207004;57375;17448517;0.061443162;13907483;0.440180991
25/4/2022;774;2207778;57376;17451396;0.060445566;13922473;0.437163918
26/4/2022;626;2208404;57387;17453877;0.059485604;13937406;0.43416221
27/4/2022;1137;2209541;57468;17456314;0.058548515;13951499;0.431177498
28/4/2022;1367;2210908;57495;17458845;0.057625723;13966022;0.428141588
29/4/2022;1297;2212205;57509;17461686;0.056693765;13984385;0.424962183
30/4/2022;1258;2213463;57527;17462165;0.055775981;13989271;0.422236162
1/5/2022;1136;2214599;57539;17462165;0.054877917;13989281;0.419657846
2/5/2022;818;2215417;57541;17464871;0.053983012;14007633;0.416459369
3/5/2022;705;2216122;57544;17467460;0.053106976;14025981;0.4132733
4/5/2022;1414;2217536;57580;17470089;0.052269615;14046283;0.410020255
5/5/2022;1746;2219282;57597;17472573;0.051464756;14067083;0.406717982
6/5/2022;1749;2221031;57614;17475343;0.050656407;14090800;0.40331549
7/5/2022;1700;2222731;57629;17475867;0.049854375;14096682;0.400485125
8/5/2022;1539;2224270;57637;17475896;0.04908267;14096952;0.397825725
9/5/2022;1097;2225367;57639;17478678;0.04833276;14118038;0.394528199
10/5/2022;956;2226323;57642;17481142;0.047627147;14136654;0.391300337
11/5/2022;1936;2228259;57667;17483597;0.046960685;14158789;0.387935566
12/5/2022;2401;2230660;57680;17486071;0.046327247;14181294;0.384527319
13/5/2022;2569;2233229;57697;17488601;0.045691928;14207075;0.381024376
14/5/2022;2492;2235721;57714;17489168;0.045061975;14215412;0.378064198
15/5/2022;2324;2238045;57722;17489212;0.044433896;14216086;0.375342471
16/5/2022;1758;2239803;57725;17492088;0.043826236;14242002;0.371955912
17/5/2022;1489;2241292;57733;17495056;0.043249787;14270161;0.368567683
18/5/2022;2976;2244268;57754;17498197;0.042700427;14300174;0.365157945
19/5/2022;3575;2247843;57767;17501109;0.042174184;14328204;0.36180812
20/5/2022;3567;2251410;57782;17504281;0.041644781;14359133;0.358409661
21/5/2022;3116;2254526;57794;17504647;0.041123763;14364419;0.355744583
22/5/2022;2994;2257520;57802;17504698;0.040618483;14365132;0.353237306
